label,R,G,B,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,contrast 0,contrast 45,contrast 90,contrast 135
1,102.11512345679013,129.14802126200274,88.61780435528121,9.568105943154166,10.013024972016275,9.471659776056892,9.907702353478788,0.936906739815502,0.9320785788595419,0.9379811487174428,0.9323923171365627,0.22867231704412933,0.222006370105434,0.22705625465765078,0.22252118031813248,319.0972687339016,343.3272964718853,313.60843324725874,341.7414923094272
1,73.00469821673525,101.74380829903978,70.76898405349795,10.461621877695787,10.549690959220845,10.243771748496721,10.837260402705688,0.9443813113128298,0.9454603418662362,0.9526088622324849,0.9436829727293081,0.17268349720097662,0.16221184129833457,0.15968254920187588,0.15952947121924446,357.0418492680054,349.2322824104863,303.80918776928615,360.61128750301623
1,102.11498028120714,129.14934327846365,88.6172385116598,9.567819982775122,10.013184761129233,9.471981912146399,9.908169628668436,0.936905978857441,0.9320774574939421,0.9379786304451238,0.9323918219541788,0.22876358828616597,0.2219790358996921,0.22701096380488722,0.22245401939939524,319.10093453924475,343.332851086943,313.62081223089103,341.74388223632576
1,73.0038640260631,101.74652520576132,70.76124485596708,10.461312661502753,10.5499958541228,10.243664082691446,10.836857043161217,0.944381659726475,0.9454599340222853,0.9526041003712221,0.9436820508746954,0.17270620015896754,0.16208314812699934,0.1596623763608821,0.1596027753095667,357.0369922482023,349.23222799582,303.83741429814006,360.6144375078577
1,79.48421296296296,112.5163091563786,78.1008273319616,9.70053229974431,9.92697378422255,9.210909560726403,9.628048085296374,0.951344324086068,0.9472967116719242,0.9533954502728679,0.9505868880133796,0.20236012931056657,0.20209063850718373,0.21712983960220972,0.20811715609950301,283.47722136097,306.40608718789304,271.2539689923278,287.27734466774996
1,79.48486196844993,112.51637431412894,78.10047582304527,9.70051248923621,9.926962555798072,9.210558139537657,9.628015263748896,0.9513438530669862,0.9472960406360896,0.9533974326016847,0.9505850353798394,0.20233896128857695,0.20207095637136954,0.21701650496463326,0.20801728796568517,283.4768587425402,306.40643354158743,271.2392816538274,287.2847882492371
1,91.50304955418382,120.64668638545953,77.59489368998628,11.259213608961469,11.137002321695084,10.396585701984437,11.337045335197136,0.9409657704707732,0.9406314595060037,0.9483231960511763,0.9413130603587885,0.17196034976764255,0.17639130360438465,0.19460171644791316,0.1688484365906946,364.6545142119966,365.4356542198888,318.47324547812525,361.23994537810484
1,91.50320301783265,120.64565414951988,77.60032407407408,11.259339362622127,11.136958271723547,10.396942291131634,11.336697254048332,0.9409646900877686,0.9406284942070237,0.9483190568679917,0.9413129055483402,0.17188762599639706,0.1764483411576562,0.1945472576021464,0.16887395100810423,364.66046080975883,365.45322670368677,318.4983393627124,361.24022608870837
1,89.7064951989026,118.73083762002743,81.08676611796982,7.68649870801265,8.116817933695112,7.39408096468792,7.637117197110538,0.9605260620946786,0.957471183764752,0.961921099781356,0.9586333494173456,0.24050562426311142,0.23153091254272082,0.24945068898740433,0.24609723529867983,230.55639018094533,247.95870444718304,222.31133677870832,241.18221745834413
1,89.71054612482853,118.72916237997256,81.08084705075446,7.686397932818796,8.116342021256132,7.393938845824934,7.636633511147142,0.9605243040277196,0.9574699206699324,0.9619202493803283,0.9586336120492304,0.2405526915856433,0.231637835231211,0.24944136413736007,0.24614347540393547,230.56275624468736,247.9617663520778,222.3125521103193,241.1765168737729
1,96.50776234567901,119.87672239368999,81.73667352537723,8.68141257536869,9.227592384020987,8.53584323858994,8.832993601527827,0.9522258871892888,0.947403053578295,0.95248699734907,0.9492819365801932,0.22830038418329904,0.22278938938836104,0.2358524482168456,0.233600981466825,285.4205564169655,313.6746270436283,283.5446976745032,302.46928594139064
1,75.77959362139917,111.20504886831276,74.27450617283951,10.117926787255247,10.341957338900036,10.022576227393232,10.01187362667924,0.948411559609868,0.9457895574807734,0.9479606339418849,0.9477504966075263,0.16878653429520893,0.16343453557316467,0.17053592372129683,0.1695975773069893,274.9611963825035,288.1131255096433,277.1600835487449,277.6913591230493
1,98.68505144032922,131.47100137174212,87.69568244170097,7.7810068906133205,8.050095182488755,7.728349698537561,7.926430501237875,0.9599329471997021,0.9575151956451531,0.9600728212563305,0.9570778096419869,0.2552502002628535,0.24596022114740318,0.2512997383790654,0.24921485181697264,209.29505684759604,221.62926593747588,208.66321619298625,223.9116798068296
1,74.30616855281207,103.95310185185186,64.45772633744856,8.174683893197887,8.570198380344676,7.929113695092869,8.275205221046274,0.9637214246202473,0.9588066850017722,0.9631705749592276,0.9609923596884917,0.21232833095365578,0.20704224010514763,0.2196003123737094,0.21439789132751869,215.037076658115,243.3203020273739,217.80154608102958,230.40939870929077
1,83.28600651577503,110.16292181069959,77.91832561728395,8.521654608099773,8.77009024198338,8.118769164516554,8.324735527427185,0.955411255720172,0.9537979559109011,0.9578643335142175,0.9545963403010393,0.2064288445222332,0.20122503471130723,0.21485176642918852,0.21547020127429936,276.5383367787569,285.8310571302891,261.04039879425324,280.89149801004436
1,83.2914274691358,110.1588091563786,77.92324074074074,8.52179586563634,8.770119608631123,8.118983634800752,8.324859903817734,0.955412416832018,0.9537994028746114,0.957861891392416,0.9545960981456546,0.20643607632861855,0.20121665783580542,0.21481769473401446,0.21549991616291006,276.53599052552374,285.8271910974764,261.0597898364618,280.89798458430306
1,98.27649777091906,121.64101680384088,93.66893775720165,5.784969853576217,5.885427751137896,5.197140396211712,5.746089053496848,0.9750469535406084,0.9746717463325103,0.9783332831122453,0.9731248385711614,0.28146365589514555,0.27463496180629177,0.297283574467282,0.28639035912306277,151.7655193798902,153.8652995052845,131.76726787256084,163.2626380232803
1,98.2797848079561,121.64072187928669,93.66562585733882,5.7852704565047235,5.885439843286924,5.197242894058284,5.746564965935933,0.9750470982322091,0.974671845221202,0.9783325455767413,0.9731244689106469,0.2814680275014271,0.274649906961552,0.2972606297029575,0.2862087733537577,151.76360465120692,153.8638380826962,131.77094315249084,163.26396729595294
1,86.86204475308642,112.21216306584363,82.38978995198903,7.228374677005241,7.331688513150969,6.606037898365902,7.12747457193956,0.9676087927467286,0.9670365801324473,0.9709070188698968,0.9664172936880038,0.23888422663746697,0.2361543099207614,0.254531199684291,0.24547679284515578,219.0467071490912,222.54891533426994,196.6314918174754,226.73002463348314
1,86.85971793552812,112.21393261316872,82.38674125514403,7.228081826014758,7.331127091943369,6.606097329890545,7.127195588785707,0.9676089835112123,0.967036031646445,0.9709056896927664,0.9664171022988216,0.23888451008196754,0.2363316116173046,0.25456296691351527,0.24544489156534016,219.04417484934928,222.55150478162582,196.63929285106894,226.73018615004693
1,82.27516117969822,123.94105881344308,77.87496141975309,9.937346253233489,10.039384993299867,9.944039621019746,10.175859579057327,0.9379294481215029,0.9371582250474869,0.9392288416846839,0.9354076842022552,0.2596400643209208,0.25287582664772956,0.2581072043975743,0.252449252073517,341.7232067184532,345.0836923550675,334.37311455652457,354.69599818970397
1,82.27901920438957,123.93826217421125,77.87797496570644,9.937327304051532,10.039093054271705,9.94397502153664,10.175597006677066,0.937928615574495,0.9371578525406637,0.9392286717767605,0.9354074433587433,0.25966657075639443,0.25293081573893655,0.25809173322473794,0.25252785557156365,341.7269603790947,345.08484110922694,334.37295693379286,354.6963989580649
1,64.60836676954733,98.5847719478738,62.4941512345679,11.431149870804163,11.736855833945441,11.671472868220375,11.808665925017083,0.9312840801112864,0.925698496629808,0.9289254105886721,0.9269285021777646,0.15746722855784664,0.15835876155922118,0.15496167286369308,0.14953714293559262,330.57388372101497,356.5642127665965,342.06296296305044,350.6619156037578
1,62.89226937585734,96.67092506858711,54.10354766803841,10.091576227393743,10.04710151186644,9.50039879414638,10.262055008916017,0.9299396677116051,0.929110967823257,0.9354790184450683,0.9257922043599844,0.23103914572239295,0.23012713254983336,0.24423151807673696,0.2231848941099262,345.6605891474029,348.09194611054494,318.47892075808005,364.3877321693324
1,98.68258573388204,131.47209790809328,87.69728137860082,7.781141257538427,8.049574356352995,7.728360034455177,7.926199886680386,0.9599337910329829,0.9575158323317817,0.9600746525251431,0.9570788566884875,0.25520237122154743,0.2461034195958972,0.25124013920327876,0.2492092910109765,209.28688630495984,221.62195450590198,208.64987596904592,223.90218660607187
1,62.89337791495199,96.6700634430727,54.10395490397805,10.09076399655811,10.046074542919058,9.499530577092118,10.261216332004432,0.9299417827089512,0.9291148820943395,0.9354853920818738,0.9257937686842694,0.2310453326026148,0.23022164881450397,0.2441943951444846,0.2232162218427189,345.6430826874544,348.0656344578583,318.4410447890914,364.37266967020133
1,79.31410579561043,117.58912808641975,73.92108710562414,8.443500430665653,8.591437376488923,8.100266149873184,8.459105215518232,0.9415499091980981,0.9404228581645558,0.9482548117343444,0.9421231980046112,0.2579071343600227,0.24974539582388303,0.2585007364215823,0.250134403624186,289.4744633937079,294.4898097732626,256.4513221361657,286.08429696249345
1,79.31230366941016,117.59027692043895,73.9172170781893,8.443938845825013,8.591839008583614,8.100654608098749,8.459465388816039,0.9415431804408437,0.9404187353866125,0.9482503852827777,0.9421169629895211,0.2578947128453654,0.2497148000124823,0.2585449654930258,0.2502169763699283,289.5039577950846,294.50618858919876,256.4696468562329,286.1112304971333
1,102.91903978052126,136.8608273319616,103.60842335390946,9.819070628770369,9.855185286274306,9.72729629629837,10.584042163597797,0.9464594110146184,0.9464638400010337,0.9490960874018827,0.9408385766781764,0.30097095315424427,0.30180035351316803,0.31280268417716317,0.28793235963881636,356.0116029285853,356.1000979464503,339.030095607307,393.5180777629273
1,102.91960390946502,136.86026491769547,103.60092764060357,9.821351421190748,9.857203811446757,9.729410852715429,10.586007137824222,0.9464439835912397,0.9464507111544267,0.9490865296135841,0.9408261107567082,0.30099794615693193,0.3018420735383572,0.31283218543767205,0.2879755931064886,356.13316709740803,356.2063957104384,339.1119138674286,393.6219588245495
1,86.45201131687243,118.85109310699589,77.29879972565158,8.246664944016402,8.492233385388781,7.760312661501284,8.035468000720392,0.9594665053319238,0.9558214270454846,0.9615150647169232,0.9591691476885393,0.20665964333172604,0.20150097136481618,0.21407957632665287,0.20968453089557695,229.45784323865803,249.60538480676732,217.90712403108526,230.69074501461796
1,86.44992198216735,118.85270833333334,77.29857596021948,8.246687338503921,8.492323212781907,7.760167958659009,8.03531944003152,0.9594657708004529,0.9558192578634329,0.961514539364446,0.9591667629450876,0.20657577580079045,0.2015156282476483,0.21408510587690296,0.20971659406666343,229.45978466846168,249.6157080471843,217.9084005168732,230.70245021493406
1,81.17120113168724,110.76402949245542,70.62414437585734,9.552821705428494,10.021467019528515,9.173671834627427,9.694142044749153,0.9469432175518239,0.9426137504983481,0.9506729191825055,0.9446936590565507,0.18294021904663674,0.17519851873526074,0.18571788518319296,0.18105688842785175,276.92586563313864,298.9908186039861,257.5818802756875,288.15398229022134
1,64.6088725994513,98.58466135116598,62.496286865569274,11.431884582259952,11.738331939859405,11.672323858745846,11.808549322150961,0.9312828461646496,0.9256963107813488,0.9289226309084042,0.9269322048865309,0.15760677932930875,0.15828617446681423,0.15496491109656593,0.1495730187765806,330.5834504738149,356.57875530331904,342.0803858743365,350.6481694214253
1,75.77706961591221,111.2072719478738,74.27283521947874,10.118103359176063,10.3421205829128,10.022662360037478,10.012050690290913,0.9484059209504976,0.9457859094227011,0.9479566847361783,0.9477489426294484,0.1688245326673846,0.16346277438357992,0.17062846967836554,0.16955259814928839,274.9914194660538,288.1324893589542,277.1814099914668,277.6995722834539
1,80.56922410836762,113.42946416323731,89.07710648148148,8.4370482342836,8.413434895871458,8.31389147287104,8.643252235322151,0.9629062334883655,0.9619884702502554,0.9637236937980898,0.9617399371121785,0.2423020078991223,0.2489922076481599,0.2535345579463106,0.23535421213004992,271.03145305780305,277.7057090491388,265.2720206719281,279.5208624121282
1,73.2425462962963,115.00740569272976,77.06598765432099,7.229499569338673,7.574476409945591,7.262599483206035,7.532210030265881,0.9586649468298075,0.9548313603148306,0.9589494638668223,0.9555963733802016,0.29718552740035403,0.291055958677005,0.29657183248385444,0.2897794968672999,224.71503273046628,245.0118615345564,222.9154366925611,240.86185237907
1,73.23931670096022,115.00716735253772,77.06504029492456,7.229564168821901,7.574479864845362,7.263061154179327,7.532780088722888,0.9586632073355281,0.9548274440205217,0.9589450171393301,0.9555945732433335,0.29725160716380883,0.2911608203253992,0.29655427818839086,0.28967825430020483,224.72792420333184,245.03687155376778,222.94307665810996,240.8753195782527
1,124.13446502057613,140.4671416323731,115.36379115226337,6.20258828596137,6.540189984937984,5.87998191214559,6.347099093435533,0.9740090744344869,0.9737496803016469,0.979282644252566,0.97406796146965,0.27911002257931283,0.2660180602396424,0.2867522891882605,0.2797657878953222,213.55196124034657,215.92609192109282,170.49262790700348,213.30779269913648
1,124.13709705075446,140.4681832990398,115.36411265432099,6.2023979328175765,6.540263401557397,5.880334194660779,6.347242471774726,0.9740107524904373,0.9737498422860653,0.9792816349457162,0.9740679478939442,0.27910127741753044,0.2660233320099499,0.2866650863837336,0.27975869823012806,213.54056158487626,215.92719835273843,170.50288716626343,213.31032341319462
2,118.26051011659808,107.41129372427983,114.82425068587105,12.032745908702376,12.256547898731627,12.18373040482637,13.037987486355064,0.9141897005078741,0.910371682984537,0.911411926264538,0.9020592582416347,0.1853821446783347,0.180284247163009,0.1852711292398096,0.17081673404707928,441.50388802767185,460.9575366910963,455.90843152465374,503.7092503213657
2,95.07258916323731,108.18792609739369,78.9053206447188,8.923790697675829,9.104658414063653,8.92026873385157,9.569612774838097,0.9496179363222119,0.9468531850797457,0.9504503118291319,0.9448198687693126,0.15638737704322322,0.1579313339031172,0.15453642917915406,0.14269577608232353,185.626479758856,195.36643271239095,182.6323738157046,202.84213699369764
2,118.25950874485596,107.41211505486969,114.82176697530865,12.03245478036445,12.256410566467164,12.183472868219926,13.03768259145311,0.9141928493420954,0.910372923014761,0.9114142637924255,0.9020652270500221,0.18538199335120212,0.18032880796802478,0.1853577877678855,0.1708657214566934,441.48868561595714,460.95223946606916,455.89728682181567,503.67971351978025
2,95.07405521262002,108.18730624142661,78.90768004115226,8.923383290268635,9.10411426735477,8.919558139536282,9.568949434088209,0.9496189801223653,0.9468540585461119,0.9504521553027693,0.9448242845529775,0.1563746235413001,0.1580170405155551,0.15460433421587133,0.14272944283884892,185.6186373815983,195.35897185640357,182.6217579672968,202.8214922403096
2,96.09916495198902,110.2793792866941,96.77543724279835,10.31587424634119,10.509036290267955,10.063677002585717,11.054473404183097,0.9374370375795082,0.9358324864258398,0.9422665840171507,0.9302543846490692,0.18215467185553882,0.1764859012313324,0.17674408080082524,0.16747144137983705,278.6807751938429,285.62629385997974,257.2998389320008,310.4556425422833
2,96.09942815500686,110.28104252400549,96.77381258573388,10.315671834627175,10.50891968740174,10.06329026701298,11.054489814956849,0.9374429762360811,0.9358378606549209,0.942273249785601,0.9302602115032307,0.18216394824136342,0.17643507861514449,0.17675391947382066,0.16742676704699444,278.653320413481,285.601421173034,257.2694384152038,310.4286727311982
2,106.32897890946502,112.18792095336077,96.42071244855967,10.39478552971777,10.677251903650841,10.688260981914281,11.430382906538895,0.9068309674795458,0.9016870888345657,0.9018827850627524,0.8909358229515796,0.17404531098113138,0.1668992642854639,0.1690495943294974,0.15926165514886342,293.0252747631905,308.6707169608213,308.60667786396976,342.42774336316154
2,106.33234653635117,112.18567215363511,96.4256755829904,10.395321274765214,10.677343458493837,10.688266149872918,11.430251620348955,0.9068284122780523,0.9016858532509026,0.9018825763927423,0.8909369141745829,0.1739589115432169,0.16688470371241015,0.1690267233743689,0.15927224255755798,293.0321481482084,308.67352233940835,308.60604220505536,342.42312588966337
2,98.13035836762688,120.98958762002744,89.98510373799725,8.454254952628913,8.831995999227175,9.045671834627225,9.540757452219792,0.9527107707493763,0.9492534216138261,0.9483809170537086,0.9430478966953512,0.18984437151294362,0.1812536880673232,0.17909956773282013,0.17303832910328806,204.720940568519,219.50118071201115,223.53645391908208,246.34275887566125
2,98.13134859396433,120.98972650891632,89.98425154320988,8.454146425497141,8.832556556709733,9.045973298882176,9.541136627466273,0.9527138240256593,0.9492536286146621,0.9483762969497616,0.9430480192503439,0.18981433349229093,0.181176483656585,0.17917363281236176,0.1729951552610188,204.71113522829438,219.50402495822271,223.56027304052864,246.3464443899588
2,95.55476937585733,110.74714763374486,71.88078446502058,8.867578811370812,8.94409626732709,8.805174849269362,9.405033443430087,0.9411743592969409,0.9391053195558596,0.9424283005635686,0.9363770516955411,0.1440698353671616,0.1457053244877781,0.14321080744781123,0.13290754372436572,177.2869638243158,183.1505938972802,173.78612919899322,191.35582703391242
2,99.31547753772291,107.94534293552812,74.4942866941015,10.219645133507685,10.268526899850256,9.701074074076065,10.839155415210897,0.9305829821068042,0.9313062693547015,0.9388796582869087,0.9232267136888943,0.15830191095310384,0.15596383463120644,0.15882476395915876,0.14763558220077255,261.2843152455274,258.0742129738634,230.19705684758733,288.428930984947
2,95.55197959533608,110.7477280521262,71.8812414266118,8.867756244618088,8.943953752712938,8.804952627047156,9.40518632274359,0.9411765552509247,0.9391090942889747,0.9424318564966321,0.9363783408346135,0.1440023514142408,0.1456872921496325,0.14319932198629853,0.1328247596008205,177.28096726961996,183.13994676001036,173.77618260123478,191.3526873937749
2,97.32957904663922,85.67968192729766,87.4659627914952,13.872413436695044,13.90517077569576,14.066135228254126,14.979871754123257,0.8912582247677419,0.8910312277814766,0.8892383083494344,0.8756783800659427,0.11871237255551277,0.1187304401483837,0.11533205608584694,0.10668889570841335,408.60733161075143,408.5308721203772,416.61182687346206,466.09096578271925
2,90.49477280521262,91.09982938957477,82.92295267489712,11.880684754524053,12.112167638646325,11.490087855299269,12.496196155388695,0.9276504130951387,0.9229791568277905,0.9316613465202985,0.9220695225060098,0.1434728584790629,0.14291357922727924,0.1436007020343606,0.13081151345626071,323.5774186047063,343.9390857990132,306.25628596043373,348.0022301378136
2,130.43178755144032,138.86078360768175,103.98348851165981,10.339071490097663,10.718548320229745,10.283472006893291,11.08795397382766,0.9442733633406931,0.9384656686970504,0.9440574973004691,0.938890866643477,0.18588472658358432,0.18094825864817687,0.18651906121633538,0.17008991225418768,311.7588733850977,343.3527383535828,313.0119319552878,340.9815223325171
2,130.42610425240053,138.86330332647464,103.98113940329218,10.338686477177722,10.71867874269492,10.283483204137141,11.08766203479979,0.9442748631268648,0.9384690867268292,0.944059249260134,0.9388927081170926,0.18594047311058648,0.18094097423718883,0.186494325851138,0.17012662654089056,311.7510258398779,343.3343677879463,313.00264254960496,340.971915983792
2,118.77609310699589,107.59886574074073,97.79684070644718,10.410248923344092,10.415919832507742,10.508520241173635,11.513238312075424,0.9287919482054984,0.9280843193063445,0.9270824935604278,0.9158801746841208,0.19301885852654263,0.18880608338310959,0.19106180208793452,0.17507499243545163,307.62604909566403,310.22574833131335,315.06497674425134,362.87120392894565
2,118.778530521262,107.59620541838134,97.80422582304527,10.4098079242054,10.415554476860308,10.50838415159572,11.512988695569222,0.9287967687916036,0.928086569611741,0.927083163515176,0.9158812397691386,0.19299977783743857,0.18885957295353786,0.19102094561034075,0.1750489265690713,307.60716882004124,310.2180084921746,315.063734711517,362.86891073923823
2,98.32934242112484,107.10072273662551,85.29458504801097,11.610300602930858,11.977555243848235,12.041051679588971,12.82685251724123,0.9249236758943913,0.9212211166259471,0.9217570772238273,0.9124164544459571,0.15596128179347626,0.14881148051722104,0.1463988551999387,0.14006916443882425,333.51624720075847,349.30224153898786,347.7667691645866,388.3408068573172
2,98.32694615912209,107.10074074074075,85.29752572016461,11.61103617571302,11.978282500243113,12.0418854435856,12.82744848744615,0.9249205044884313,0.9212153002562293,0.9217482028725825,0.9124125313943275,0.15587570308122692,0.14877381198738354,0.14639829141587185,0.14007685489265428,333.53251248930246,349.330886112716,347.80891559007927,388.3613928774163
2,126.82273405349794,116.4343664266118,96.65210991083676,12.123017226530697,12.106790950927971,12.155544358313746,13.356803043077182,0.8948209259259222,0.8945750368348128,0.895006702321664,0.8772261874066921,0.18540225771306026,0.18072385595952514,0.18272740407180568,0.1676087324405073,423.9390637382215,424.6613576374477,422.9026899225431,494.545179723932
2,99.92671639231824,123.8772342249657,76.91049468449931,8.405351421190307,8.57906106189888,8.925365202413357,9.368992793080217,0.9373272727456949,0.9343404357358392,0.9301535710707798,0.9255810692826288,0.18284721890551256,0.18254153648757285,0.17533009088664328,0.16611365734039615,188.53373212751342,197.14690838298577,210.30581653750752,223.44787160903638
2,93.0491426611797,113.8756927297668,85.90954475308642,8.10554091300755,8.303263325549239,8.698662360036012,9.138333321817917,0.9573010911524358,0.9545506842949308,0.9515657734498324,0.9481374608011083,0.17483398651425752,0.1748991236971325,0.1664056835793819,0.15804625354032706,163.95572351424147,174.2098134699818,185.91239534886694,198.79236484434009
2,93.04901063100137,113.87484825102881,85.91276834705076,8.104849267874068,8.302923017925028,8.698274763136805,9.137968829895478,0.9573050192648327,0.954553859878432,0.951570286686588,0.9481405336701255,0.17486239395060627,0.17489695308384431,0.1664069786338937,0.1580485380321847,163.94026528857611,174.19759348960588,185.89502928512945,198.7805318127349
2,85.92972050754459,103.00850737311386,79.59221536351166,8.679336778640819,8.931161986430087,8.746332472008833,9.360569747517042,0.9544018226944304,0.9513436271525112,0.9537659063358823,0.9484011079159667,0.15810241149115742,0.15694593683136418,0.15596892028460765,0.14388596931492637,185.80434797591988,197.82692593387995,188.3856158484506,209.7913335567754
