label,H,S,V,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,correlation 0,correlation 45,correlation 90,correlation 135,contrast 0,contrast 45,contrast 90,contrast 135
1,74.04195794753086,132.87396797839506,149.50818672839506,7.5763636363645,8.049805327550567,7.5980633255639765,7.720213944634971,0.956087934856392,0.9531313797200563,0.9608167032009111,0.9566944017527528,231.43734265736583,247.10577658317092,206.558381895899,228.3216659904962
1,75.946925154321,115.05320408950617,138.20651041666667,8.368012820512606,8.636186838739386,7.631099456099445,8.633106800663182,0.9488559361438891,0.9464916098461965,0.9596877567956815,0.9452504339588456,296.1848504273405,310.0497507100826,233.52435120434393,317.2472028027156
1,74.04292052469135,132.87259066358024,149.50975308641975,7.5752622377631535,8.04833845697842,7.5974242424249026,7.719741893200844,0.9560902571982659,0.9531366929096379,0.9608195636814314,0.9566966463907838,231.42191724944013,247.074371508422,206.54058275059964,228.30669688840453
1,75.94600887345679,115.08361689814815,138.2104938271605,8.369586247086051,8.636857854001029,7.632509712509718,8.633274554478538,0.9488544670251478,0.9464947805267602,0.9596854776082135,0.9452546279418432,296.1914704739602,310.02935496712576,233.53606837606125,317.2208303424313
1,66.85921489197531,160.31820987654322,133.1010551697531,8.442319347320465,8.75114306669744,8.518750971252276,8.891757825912187,0.9451940901287087,0.9422852513174423,0.9475655880440463,0.9394417061804384,264.99046620049864,278.13143316381513,253.6757400932711,291.83489708503976
1,66.8621836419753,160.32703125,133.10365162037036,8.44154234654334,8.750760744048415,8.5181468531481,8.890802019289394,0.9451984567308793,0.9422853613714064,0.947567270505346,0.939445740219236,264.9591763792085,278.12060719084553,253.65813131316233,291.8046545832446
1,64.29437692901234,174.63331790123456,119.03628086419754,9.726884226885538,9.942128834932005,9.936946386947717,10.178306700791534,0.9373856523868661,0.9354830978273297,0.9394080292858418,0.9332669223450762,302.8125679876088,310.3022377579389,293.1523076923435,320.9594816017667
1,64.29808449074073,174.63227044753086,119.03754050925926,9.727261072262387,9.942041056772972,9.936713286714534,10.178710480324076,0.9373873066140744,0.9354834687285796,0.9394088996127579,0.9332667758357517,302.80191142195093,310.29762842926687,293.1452680653037,320.9572637402766
1,64.20122685185186,163.14594907407408,122.03571759259259,7.678752913754417,8.034580693488673,7.581993006994765,8.109092646923287,0.9610602491254213,0.957333809708786,0.9643132367914742,0.9573036410792211,270.03674825180065,294.7857939827843,248.1751825952338,294.99768460730144
1,74.70375192901234,145.85416666666666,145.53790702160495,8.4272163947177,8.700181018072445,7.906561771563027,8.273029087733226,0.9483406782529823,0.9457687633589212,0.9539154269580186,0.9482350615819941,312.3603243978685,327.4657236042055,278.63024087028145,312.5743227428058
1,74.7074324845679,145.8516724537037,145.53766010802468,8.427105672107004,8.699966449238756,7.906113053614294,8.27297837146342,0.9483446650204276,0.9457762105599751,0.9539204874091819,0.9482407469945705,312.3340986791462,327.4180464093629,278.59722027976073,312.53736228588974
1,77.43149305555555,118.49622299382716,158.94766203703705,6.702443667443506,7.501299116757594,7.164679487179316,7.581735120627611,0.9535555929143553,0.9393490194124114,0.9434662015147498,0.9387338386114957,231.40623543122604,302.53772120099853,282.0053554778396,305.606562685345
1,69.81366898148148,149.89417052469136,134.22126157407408,9.561726884228266,10.032608610844392,9.20632478632617,9.496309416062868,0.9421489857979363,0.9355295655837131,0.9429334481559181,0.941136888097138,354.35392968148295,394.03519904193956,349.59181041186434,359.7667753816194
1,69.34121720679012,125.50430941358024,159.88791666666665,8.009949494950861,8.531065665867668,8.191250971252174,8.477019677914466,0.9585300431221636,0.9544333185127813,0.9583095737115349,0.9541707235631235,281.73341491845935,308.6658656097584,282.90569153072653,310.44055077876266
1,69.81335069444444,149.90466435185186,134.2217650462963,9.561212121213378,10.032304313225774,9.206204351205631,9.49599926656684,0.9421478145291023,0.9355292989973569,0.9429323107342859,0.9411406932320586,354.3598096348595,394.0352380544555,349.59725330230594,359.74210971887817
1,76.07396219135802,143.72037037037038,149.79855902777777,8.219681429682465,8.40118910146539,8.133766511267458,8.578395649326055,0.9505951875172163,0.95079969583277,0.9557755778802032,0.9473409642729668,288.2224592074937,286.8199884523535,257.87335858588443,306.9832012110114
1,76.06887152777777,143.7216435185185,149.79934220679013,8.220367132868112,8.401095471429066,8.133313908314856,8.578863799508605,0.9505938258459843,0.9507964074719188,0.955771215226924,0.94733570794434,288.21843628596935,286.8284931806752,257.88948717951354,307.0024499860226
1,75.62010223765432,135.8887114197531,156.2979263117284,7.014992229992605,7.348791392279777,6.567909867910272,6.944202350115039,0.9561269715979581,0.9545684745669385,0.9623736140687057,0.9545650702881068,214.320990676,221.99313769860674,183.95425796426917,222.01126096255229
1,75.61885030864198,135.88437692901235,156.29577932098766,7.014582362082664,7.348292032085107,6.568234265734711,6.943449408571433,0.9561237479170116,0.9545672976559354,0.9623697570606607,0.95456268296643,214.33446581197109,221.99648887366638,183.9715015540131,222.0205264349192
1,81.18132716049382,116.68995370370371,153.86913580246915,6.891833721833455,6.984531537718357,6.674448329447936,7.3999192440945,0.9584435030794956,0.958715569671004,0.965631365520315,0.9554683390976209,245.59201243199612,244.1031607940137,202.88832167830526,263.3044400143928
1,81.19347029320987,116.69762152777778,153.87357445987655,6.891373348873131,6.98401462189178,6.674133644133262,7.399761243407796,0.9584419741199122,0.9587163188330838,0.9656326978935721,0.9554683181605859,245.59630730379098,244.09366319718657,202.87628205126566,263.2990972504331
1,68.98465277777778,157.42969907407408,148.5472125771605,8.246031468532335,8.796081582973216,8.584024864025762,8.539160762774097,0.946165466792549,0.940915428391323,0.9456145716176803,0.9445377975459835,241.67609362861722,264.53197075626053,244.16967365969774,248.31386348744553
1,70.60387924382717,153.8650289351852,142.02415895061728,6.294898989899474,6.946958584314953,6.531790986791438,6.889731125746131,0.9571690653705189,0.9489357200821265,0.953793221823009,0.9490065144356621,244.350986791006,290.94229658878805,263.6321678321871,290.53696825945866
1,68.98430362654321,157.4369675925926,148.54797067901234,8.246181041181762,8.796460004370775,8.58432789432879,8.539106145252779,0.9461644763125057,0.9409156724595692,0.9456131898381841,0.9445370720589051,241.67891608394018,264.5288848663071,244.17397824400248,248.31524062923233
1,69.35071759259259,125.48997878086419,159.8876601080247,8.009432789434056,8.530640429451603,8.19107614607732,8.477035282920758,0.958529405039678,0.9544340596331494,0.9583081142446652,0.9541679738221853,281.73050893555074,308.65330357985664,282.90840714844063,310.45159132056847
1,70.17367476851852,142.42794560185186,138.7071277006173,6.658657731158251,6.923262382573412,6.748094405594922,6.960025826286143,0.9570290543896195,0.95405082499663,0.9592013625655118,0.9555329561883742,180.5092327117485,192.6762273337538,171.26842463094113,186.45933140353895
1,73.7260686728395,135.54481288580246,121.87791473765432,8.778329448330938,9.013547095910617,8.77582556332712,9.130713382855667,0.9595179855925952,0.9581663686645496,0.9630995488365527,0.9587097856643683,309.43780497285314,319.5546701882802,282.0236421911851,315.4062041603737
1,73.7289949845679,135.54126543209875,121.8776350308642,8.778028360529762,9.0130886988569,8.775452602954203,9.130514419028007,0.959516905320486,0.9581670048764765,0.963098489435162,0.9587095897961708,309.4457672883133,319.54928451055196,282.03128399382643,315.40719117700934
1,69.33872106481482,149.25586033950617,116.95417438271605,6.6130477855482255,7.104075637465287,7.1370920745925,7.033453231797539,0.9602467098685761,0.9574727724777251,0.9566230135827078,0.954766718531507,151.53183954935102,161.64880348617504,165.05986208237405,171.93528603978174
1,69.32653356481481,149.25399884259258,116.95070408950617,6.612400932401356,7.103732327331416,7.136979409479874,7.03348834306123,0.9602490411756008,0.9574742733904769,0.956623665600728,0.954767130937967,151.52115384616502,161.64116483569705,165.05531662782852,171.93166177711683
1,76.8863599537037,124.89889081790123,163.26592206790124,7.116223776223876,7.5204230517161434,6.903088578088641,7.486363175307819,0.9437011486437729,0.9372982111731007,0.9457289253561139,0.9383921600807464,281.933465423469,314.1255929902738,271.80660839161334,308.6451714210362
1,76.88322723765432,124.89865162037037,163.2644347993827,7.116746309246368,7.519956852159325,6.903840326340404,7.486786461097952,0.9437020915139459,0.9373002861185918,0.9457267810070694,0.9383944048857144,281.92571678322076,314.1118157205252,271.81431041181077,308.6306021972271
1,64.68188850308643,158.87030092592593,141.46471643518518,7.856627816628524,8.259058706034146,8.070324397825166,8.273783979902015,0.9415687373405475,0.9378115816558792,0.9454116905933969,0.9397203534900027,219.341666666684,232.9741503074503,205.43646658898493,225.82170695362493
1,70.6068113425926,153.87358024691358,142.02373842592593,6.295561383061968,6.947584735184144,6.532620435120911,6.890445054774597,0.9571680026961334,0.9489322408777822,0.9537927624648987,0.9490098834274286,244.36093434345497,290.9668374114888,263.6392987568192,290.5224985175644
1,64.68613233024692,158.87051697530865,141.46737461419752,7.857397047397734,8.25971801754115,8.071278166278862,8.275005071628183,0.9415672131216423,0.9378071497040398,0.9454095413261483,0.9397145815378202,219.35151515153228,232.99517025064668,205.4485314685493,225.84761126372823
1,76.46599151234568,131.06941936728396,144.30520833333333,7.547799145300131,7.979500873881966,7.781252913753887,8.122643644082526,0.9575756406235254,0.9525330287333861,0.9589739576811486,0.954913325696809,250.09725912978845,279.59113908747713,241.8755303030543,265.57255157459826
1,76.46314043209877,131.07213541666667,144.30749614197532,7.546802641803658,7.980310383572619,7.780260295261243,8.122269123936492,0.9575740372844518,0.9525325780484474,0.9589727094033104,0.954913878468143,250.09876068378713,279.5851643207686,241.8756721056952,265.5611092038877
1,79.00005208333333,126.31113233024692,122.2214737654321,7.070458430459295,7.482344886241431,7.222334887335849,7.509349349273132,0.967925036874846,0.9657929146354622,0.9701099078308371,0.9673577041512432,251.88719114222036,268.3952221373268,234.31766899769215,256.1174881402608
1,61.614637345679014,161.95001736111112,146.3616550925926,6.85155594405657,7.321566508536955,7.088073038073708,7.122159888893181,0.9432850749063311,0.9379509395606818,0.9428300050377254,0.9399478595084522,164.19440753692405,178.93569762181914,165.56680652682385,173.18057722919525
1,61.61119405864198,161.94098958333333,146.36034915123457,6.8518570318576595,7.322163400019596,7.087783605284304,7.1221910989053665,0.9432742903494533,0.9379384515054079,0.9428269872100948,0.9399475402213564,164.2241686091854,178.97001693145276,165.57394522146177,173.17985939891528
2,49.79049961419753,149.02661265432099,120.66572916666667,8.225481740482861,8.807980400114436,8.501981351982689,8.78703848194716,0.9602414566480959,0.9548584871052516,0.9575009610417601,0.953340584845116,261.1425097125459,295.32723307644477,278.2698834499256,305.255563184747
2,49.74632716049383,149.01522183641976,120.66452160493827,8.225804195805292,8.808093536408697,8.501993006994333,8.786541072378162,0.960240168647349,0.954859034887138,0.9575037867518424,0.953338108007577,261.1513209013565,295.32474407796997,278.2528438228841,305.27293740839366
2,64.77860918209876,127.8766512345679,150.32362847222223,13.76747280497369,14.037130161357766,13.813502331003129,14.803589541527094,0.8904871261656182,0.8854002139254767,0.8886684760787158,0.8775732695446357,563.421474359015,589.2206567367682,573.0039840715253,629.4664902001447
2,60.070902777777775,170.68644290123456,146.3616512345679,11.49724164724197,11.692076168035797,11.591689976690274,12.26807644892578,0.8674975570775614,0.863687178152272,0.8669393103003775,0.854067635697567,338.2002952603085,347.47053579791196,340.03928904429836,371.99268710405136
2,67.04075810185185,160.8328086419753,134.3502237654321,10.77710178710238,11.324154988921727,11.066297591298305,11.761190739990713,0.9319302702272205,0.9266659393358334,0.9306272887667277,0.9232915478037396,313.43325174826697,337.25603913739207,319.68098290601256,352.7729998283883
2,64.71494984567902,127.87140432098765,150.3237750771605,13.767095959596825,14.036632751788915,13.814067599068501,14.803893839145703,0.8904878879691048,0.8854025084890397,0.8886723288565348,0.8775754803803013,563.4182381507825,589.2095479230546,572.9843822844165,629.455773462212
2,60.722563657407406,167.97189814814814,128.0539814814815,10.263758741259275,10.375312100122743,10.200683760684148,10.963246309417093,0.9346295725890789,0.9322856547738467,0.9365388860574155,0.9290785906405751,240.27345571096555,248.02134764834776,233.37570707071424,259.7714178708764
2,67.9304436728395,155.7161902006173,135.1621836419753,9.852667055167572,10.1443931213145,10.325675990676572,10.95201655691296,0.935132075603084,0.9325918806116714,0.9320540796276016,0.9240071294781719,280.53980380732537,291.12878031276136,293.9645959596133,328.20527020072416
2,67.81964699074074,136.70762924382717,122.31019097222222,15.445590520591214,15.364427608378515,15.603570318571222,16.623051324866843,0.8672987634716466,0.8687107924847455,0.8662694586581138,0.8502664770526956,497.6905788656045,490.72145454267115,502.2753923854232,559.6653838051981
2,60.598059413580245,153.78736304012347,148.05478780864198,12.087972027972851,12.072141943137044,12.126676379177322,13.143759167942422,0.9074926667779453,0.9067532883414205,0.9066496721296633,0.8943771065690578,399.21386557889525,401.4787147717553,402.9328885004228,454.7654626104545
2,60.616655092592595,153.79063464506171,148.0571701388889,12.0874961149969,12.07161917543316,12.126369463870384,13.143977638028003,0.9074921231396426,0.9067560485861547,0.9066495649402748,0.8943737065476822,399.2150135975385,401.46578212295907,402.9323057498393,454.7789141257149
2,63.16222800925926,131.0030825617284,142.76930169753086,9.456717171717873,10.308737242909187,9.536394716395563,9.58789129552933,0.9280816537182826,0.9157584961334767,0.9284752383585064,0.9285345394213832,373.0548407148842,436.598444180966,371.6744716395168,370.3805826909936
2,61.0482137345679,131.46443094135802,135.28052662037038,13.886124708625335,14.344741893200924,14.017849650350406,14.816894759840524,0.9059573597770919,0.8998589284017533,0.9056390308946748,0.8974361489186322,506.086004273528,537.2026661153444,507.4805264180586,550.20447239481
2,69.0972974537037,151.5105825617284,137.11092399691358,11.217111499611915,11.690178209170785,11.076249028749592,11.529019459444006,0.915812394503146,0.9098159196965268,0.916978381910554,0.9111352337206915,425.4341161616409,455.3585718298926,419.4383508158731,448.6975535252257
2,70.08966049382715,176.9740162037037,125.5557851080247,8.319574592075215,8.69000850472971,8.22229992230056,8.631401953748137,0.9459706922522133,0.9415955203978987,0.9480264359389834,0.9429879855956242,293.34104312357056,316.0400678037983,281.703776223801,308.50409241289145
2,73.81647955246913,92.3767611882716,142.76710455246914,7.450151515151716,7.755194516402457,6.97314491064496,7.651397818421825,0.9636170606984205,0.9637546435629087,0.970632486796211,0.9633613392717939,298.9537529137616,298.31931938772556,241.88171911421912,301.55554406860506
2,69.10051118827161,151.51486111111112,137.11581018518518,11.21717948717983,11.691011126370698,11.076386946387556,11.529961611686376,0.9158093191032332,0.9098097268414567,0.9169734378765179,0.9111280592818367,425.4535897436107,455.39449260327734,419.4674747475001,448.7383625667691
2,70.32454282407407,159.36378086419754,120.44155092592592,10.635532245533039,11.046898895167377,10.255466200467177,10.654319855811591,0.9413645791488461,0.9354365977804316,0.9427232330449714,0.9395034274140585,341.17839549343006,374.449898177399,332.7464141414523,350.8624204145382
2,67.38175540123457,141.00479359567902,122.20913773148148,9.004370629371698,9.305842514280155,8.5797474747484,8.985666801911874,0.9475144574289923,0.9456592191300837,0.9502832141782324,0.944929509908423,306.1875874126203,316.14520068043225,289.83700077702883,320.38833837901285
2,66.11854166666667,146.53128086419753,125.19416087962964,10.325481740482624,10.724353172499596,10.078222610723941,10.46423917793025,0.9349804723412684,0.9319188787564244,0.936597372159405,0.9321657179493718,388.1162587413045,405.30854218041,377.87442696197184,403.83818193885753
2,66.14244984567901,161.39931712962962,106.68058834876543,9.188158508159601,9.62706376205652,8.977000777001795,9.344455151214204,0.9540520614937661,0.9482819289708324,0.9531955274324836,0.950792508627971,271.92145299147916,304.45462454360256,276.0187762238033,289.67336186454304
2,67.79011766975309,172.7323225308642,126.28027391975309,9.46257770007875,9.658219156707144,8.959696969697989,9.541214771700357,0.9277131655640988,0.9258659710031072,0.9368262327804988,0.9273685808325575,357.16893745148303,365.2300021847607,312.49013597517353,357.825151758742
2,63.157546296296296,130.99792052469135,142.77029706790123,9.455975135975898,10.307482990544955,9.53620435120517,9.587167613372223,0.9280862165335534,0.91576653072923,0.9284821383153192,0.9285465666004742,373.0229098679514,436.5469105989957,371.63066433570975,370.30985885279165
2,66.10576967592593,168.71968171296297,118.15485725308642,11.284559052059972,11.725332386631413,10.754135586636597,11.422548453545556,0.9269594295007323,0.9223443329532216,0.9329966670375909,0.924823590089179,380.40577505831203,403.3314893418377,349.1928302253672,390.45468306238183
2,58.38708333333334,158.39526041666667,105.85788194444444,9.222418414919577,9.520840485629584,9.146666666667825,9.571902016168794,0.93933688627391,0.9371583316262208,0.9452264112601114,0.9369575874910825,293.82367327121233,302.8595900565501,264.7092229992523,303.8260334415893
2,60.34973765432099,140.48436921296297,121.34075038580247,13.44057498057554,13.677945835025353,13.343543123543814,13.737484785120959,0.9058952008111514,0.9029496746066931,0.9061244768551927,0.9004464278327091,503.0679914530168,517.6490141537982,501.7505011655344,531.0001677538868
2,58.33079089506173,136.59394675925927,129.00982638888888,15.171052836053624,15.322928045318712,14.720073815074713,15.216642348867369,0.8444944398295858,0.8413241441602992,0.854025779266712,0.8446654623828285,579.4178088578421,587.6780004526084,541.2796930847228,575.3016116070626
2,59.72530285493827,148.88892939814815,131.23148726851852,15.210479797980913,15.314031241224225,15.079205516706812,15.508799272808886,0.8390979240350592,0.8393425338806407,0.8442204075565825,0.8336430736842713,565.0782381507903,561.985463936906,546.7070998446513,581.9213878312928
2,63.37369212962963,138.8139949845679,112.5029050925926,10.45206682206758,10.706411316752073,10.177263014764275,10.48652507724656,0.9346451132490681,0.9330372328376488,0.93803540205366,0.932744314297383,356.9681196581579,363.75333947136323,336.9589180264615,365.3444610031547
2,62.156398533950615,150.8840084876543,137.75987461419754,11.525551670552103,11.867659795263503,11.3001320901324,11.79385982023172,0.9007765697961552,0.8954635167152879,0.9063825803871319,0.8956488743182025,430.09391219892893,451.87747144288176,406.2739277389463,451.07611536785987
2,59.72544945987654,148.90047839506173,131.2347337962963,15.21128399378508,15.314844652166585,15.079706682207746,15.509004088513775,0.8390933395656613,0.8393362223425415,0.8442248206805083,0.8336487742133167,565.1014160839616,562.0137733685717,546.6969327894807,581.9078992541616
2,59.15392361111111,178.00096064814815,144.88918595679013,7.295029137529448,7.972658078712395,7.748937451437686,7.7646179894516765,0.930055048476829,0.9201403011783444,0.9265559204886753,0.9233673325109873,172.6285450660539,196.47254104118272,181.2436655011713,188.53451437222674
2,64.59488040123456,125.61231481481481,125.83316936728394,13.297663170164283,13.638330576451184,13.554846542347661,13.70062185949464,0.9018338229933979,0.8980548564986734,0.8998898027895496,0.8979107077345554,475.11218142973166,492.8689257514635,484.55651320906355,493.56691816741863
2,33.82546103395062,149.26901041666667,130.81615547839507,8.864557109558174,9.342233388472641,8.869259906761046,9.164712789864645,0.9296647124346078,0.9211831358620004,0.9301399969145008,0.9265912703247052,245.34557886560825,274.76888205741636,244.6168783994077,255.91511071756491
2,64.59524305555556,125.59796682098765,125.83293402777778,13.297801087802062,13.638539293407671,13.554986402487474,13.701536702976478,0.9018335755572806,0.8980573328232712,0.8998872680650428,0.8979029793323368,475.11024087029176,492.85363869737733,484.56562742817954,493.6009624388208
2,33.81770640432099,149.25223572530865,130.81104938271605,8.864054001555056,9.341455088794111,8.868721833722969,9.164172466528882,0.9296667059636212,0.9211916853581655,0.9301427756315878,0.9265978844424068,245.33528166281297,274.73552050502934,244.60424630927542,255.8887402079057
2,47.804780092592594,147.6991550925926,138.39658179012346,8.253040015540263,8.661486454855455,8.326114996115237,8.723777737899105,0.9350169191482831,0.9276256356764752,0.933820261183695,0.9282163267439021,247.36157536907947,275.0815654162065,252.03172494172932,272.8386461877219
2,47.827515432098764,147.70455825617285,138.40016975308643,8.253818958819128,8.662637324054316,8.325979020979258,8.723030648232738,0.9350108886564364,0.9276228814726863,0.9338166694205289,0.9282173960580828,247.39047785548345,275.0984149215279,252.05090909091413,272.8409225679825
2,63.78144097222222,166.71438078703704,150.164893904321,10.615963480963572,10.957152554540366,10.431074203574438,11.059691098905349,0.91634133680034,0.912008314472336,0.9192304760283572,0.9085047925934635,331.2606138306208,347.38075434602206,320.32063908314353,361.2068307013155
2,65.18385609567902,164.02382716049382,128.99551311728396,10.096386946387648,10.561288661404154,10.12172105672198,10.342709341158157,0.9405913506467789,0.9373489487836665,0.9402520352337271,0.9364486043386581,294.8008275058563,310.34869386103765,296.4649261849559,314.80883477424413
