label,H,S,V,dissimilarity,homogeneity,contrast
1,81.9745773319616,102.58497256515776,168.37651748971194,6.645714039621017,0.4069243590431516,265.13848578811366
1,54.73797839506173,91.91657836076817,146.8414283264746,5.728038759689922,0.3665713403909035,172.89895004306632
1,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975021532,0.3429982115872238,277.7761567614125
1,76.85521433470508,96.2001183127572,160.53438443072702,7.174788975021532,0.3429982115872238,277.7761567614125
1,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683031869,0.3731012732999075,181.86460895779504
1,33.47815072016461,103.16163923182442,147.15987825788753,6.481287683031869,0.3731012732999075,181.86460895779504
1,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033593,0.3459690227173528,178.31143238587427
1,55.77607338820302,109.51360082304527,150.51608196159123,6.378870801033593,0.3459690227173528,178.31143238587427
1,75.72920696159122,143.89661436899863,171.58480281207133,8.148524547803614,0.3548608365550491,247.0560594315245
1,65.80678583676269,68.14685871056241,164.1213760288066,5.5686451335055995,0.4145344648126019,162.11773729543498
1,81.9745773319616,102.58497256515776,168.37651748971194,6.645714039621017,0.4069243590431516,265.13848578811366
1,65.80678583676269,68.14685871056241,164.1213760288066,5.5686451335055995,0.4145344648126019,162.11773729543498
1,78.28757115912208,93.00687757201646,162.59185613854595,6.406770887166236,0.3753388152543983,218.1650241171404
1,78.28757115912208,93.00687757201646,162.59185613854595,6.406770887166236,0.3753388152543983,218.1650241171404
1,74.73444530178327,109.15121056241426,158.3716092249657,5.103072351421188,0.4244373491398228,162.58292075796726
1,74.73444530178327,109.15121056241426,158.3716092249657,5.103072351421188,0.4244373491398228,162.58292075796726
1,82.07624228395062,92.0586025377229,188.01914180384088,5.897031007751939,0.42678804860206154,208.2101834625323
1,81.02535150891633,115.19775205761317,175.92589334705076,6.485144702842377,0.38151654071753754,205.54308613264428
1,86.84816015089163,103.25953875171467,192.087051611797,6.800378122308355,0.46049345923335716,251.38321360895782
1,32.471480624142664,78.10958847736626,192.29601508916323,9.103770887166235,0.3441827946117862,342.9986339362619
1,86.84816015089163,103.25953875171467,192.087051611797,6.800378122308355,0.46049345923335716,251.38321360895782
1,81.3357981824417,118.31965449245541,159.49407836076819,6.640565030146425,0.2648439311909279,170.4858776916451
1,81.3357981824417,118.31965449245541,159.49407836076819,6.640565030146425,0.2648439311909279,170.4858776916451
1,85.18476766117969,115.37731052812072,151.43978737997256,7.137577950043065,0.24807775054397663,207.3584737295435
1,85.18476766117969,115.37731052812072,151.43978737997256,7.137577950043065,0.24807775054397663,207.3584737295435
1,89.32872427983538,109.59390775034294,151.6152494855967,6.541076658053402,0.28009927189971956,184.3332248062016
1,89.32872427983538,109.59390775034294,151.6152494855967,6.541076658053402,0.28009927189971956,184.3332248062016
1,83.86987825788752,121.00810956790123,158.31599451303154,7.018613264427219,0.2552852277310722,190.73867355727825
1,82.8415835048011,93.2407767489712,151.12088477366254,5.960783807062878,0.30012209448458527,181.320060292851
1,32.471480624142664,78.10958847736626,192.29601508916323,9.103770887166235,0.3441827946117862,342.9986339362619
1,82.8415835048011,93.2407767489712,151.12088477366254,5.960783807062878,0.30012209448458527,181.320060292851
1,84.48565586419753,95.60017489711935,156.15379543895747,6.85095521102498,0.2740796567427499,233.18806115417743
1,84.48565586419753,95.60017489711935,156.15379543895747,6.85095521102498,0.2740796567427499,233.18806115417743
1,82.62664008916323,81.0550505829904,151.60167009602193,7.287608096468563,0.2361517398009802,241.1045279931094
1,82.62664008916323,81.0550505829904,151.60167009602193,7.287608096468563,0.2361517398009802,241.1045279931094
1,58.59292781207133,88.101951303155,137.52300411522634,5.577739018087854,0.3604364833907013,188.06992678725237
1,58.59292781207133,88.101951303155,137.52300411522634,5.577739018087854,0.3604364833907013,188.06992678725237
1,77.2957261659808,70.03009945130316,183.7672213648834,8.13826270456503,0.33134667855594346,308.7613049095607
1,77.2957261659808,70.03009945130316,183.7672213648834,8.13826270456503,0.33134667855594346,308.7613049095607
1,54.73797839506173,91.91657836076817,146.8414283264746,5.728038759689922,0.3665713403909035,172.89895004306632
2,87.6653926611797,106.63057270233196,185.1627880658436,8.840238587424633,0.2617274825579056,426.6070172265288
2,91.85580332647463,115.0376560356653,178.4785553840878,6.388407407407407,0.2495869221858941,157.6987639965547
2,94.0041760973937,101.30590534979424,177.6195396090535,5.469642549526271,0.27069734951803265,116.51748751076659
2,94.0041760973937,101.30590534979424,177.6195396090535,5.469642549526271,0.27069734951803265,116.51748751076659
2,95.02558213305899,104.01155521262002,174.49170867626887,5.234093884582256,0.2695912882811241,113.74934625322997
2,95.02558213305899,104.01155521262002,174.49170867626887,5.234093884582256,0.2695912882811241,113.74934625322997
2,89.59117969821673,122.98317729766804,182.47041666666667,6.75668647717485,0.26384490909810915,182.18497071490094
2,92.32426697530865,112.80632030178326,175.543926611797,6.59987683031869,0.2398115892963849,167.3924177433247
2,92.32426697530865,112.80632030178326,175.543926611797,6.59987683031869,0.2398115892963849,167.3924177433247
2,93.59321673525378,112.45109910836763,178.95216306584362,6.169185185185185,0.22603843099857612,121.20638070628769
2,87.6653926611797,106.63057270233196,185.1627880658436,8.840238587424633,0.2617274825579056,426.6070172265288
2,93.59321673525378,112.45109910836763,178.95216306584362,6.169185185185185,0.22603843099857612,121.20638070628769
2,96.03412722908094,103.09179526748972,178.32161179698215,6.256096468561585,0.28064516263339995,168.6807459086994
2,96.03412722908094,103.09179526748972,178.32161179698215,6.256096468561585,0.28064516263339995,168.6807459086994
2,92.17091649519891,116.82798096707819,190.53908607681757,6.304502153316108,0.29539027594657774,183.81959086993973
2,92.17091649519891,116.82798096707819,190.53908607681757,6.304502153316108,0.29539027594657774,183.81959086993973
2,92.28318930041152,104.36752743484224,171.88756687242798,6.09702497846684,0.25390162370363956,150.73050301464255
2,92.28318930041152,104.36752743484224,171.88756687242798,6.09702497846684,0.25390162370363956,150.73050301464255
2,93.80840020576132,109.43665809327847,179.09416066529494,6.231853574504737,0.19870021812628536,108.83522825150733
2,93.80840020576132,109.43665809327847,179.09416066529494,6.231853574504737,0.19870021812628536,108.83522825150733
2,96.22289951989026,112.54703875171468,179.96991769547324,8.157941429801896,0.19708219578298486,229.87070801033593
2,96.04236025377229,103.19206532921811,178.2927709190672,6.779786391042206,0.25610612346368034,187.24458742463398
2,87.6971159122085,85.59849365569274,208.9280829903978,7.0347278208440995,0.3445123134159393,330.58932558139537
2,87.6971159122085,85.59849365569274,208.9280829903978,7.0347278208440995,0.3445123134159393,330.58932558139537
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618432,0.2999497497326426,269.8403970714901
2,85.83170781893004,123.09601937585734,188.78814900548696,7.461339362618432,0.2999497497326426,269.8403970714901
2,91.58365312071331,110.97391203703704,177.87990997942387,7.537776055124893,0.2420675680059091,219.72365202411717
2,91.58365312071331,110.97391203703704,177.87990997942387,7.537776055124893,0.2420675680059091,219.72365202411717
2,85.10015432098766,120.3211359739369,188.34036608367626,7.360366063738157,0.30417701836898015,268.42929112833764
2,94.96338563100137,109.15855281207133,178.47194015775034,5.605961240310077,0.24203853781801193,107.01584582256676
2,94.96338563100137,109.15855281207133,178.47194015775034,5.605961240310077,0.24203853781801193,107.01584582256676
2,94.29047839506173,112.41926697530864,177.21406378600824,6.018311800172264,0.21978432516418853,118.40765202411714
2,94.29047839506173,112.41926697530864,177.21406378600824,6.018311800172264,0.21978432516418853,118.40765202411714
2,87.08993569958848,109.26939043209876,181.7315534979424,8.439252368647718,0.2397021987036688,289.3138587424634
2,87.08993569958848,109.26939043209876,181.7315534979424,8.439252368647718,0.2397021987036688,289.3138587424634
2,96.22866255144032,100.68698988340192,171.1328206447188,5.561795865633076,0.2450223224637562,113.34615762273903
2,96.22866255144032,100.68698988340192,171.1328206447188,5.561795865633076,0.2450223224637562,113.34615762273903
2,100.22276748971193,95.23541323731139,186.50286436899862,5.860466838931955,0.3286707190931884,154.581834625323
2,100.22276748971193,95.23541323731139,186.50286436899862,5.860466838931955,0.3286707190931884,154.581834625323
2,91.85580332647463,115.0376560356653,178.4785553840878,6.388407407407407,0.2495869221858941,157.6987639965547
3,86.45389060356653,95.81981481481482,165.12230538408778,6.2912919896640815,0.27005657817464057,178.21713867355726
3,84.15671982167352,100.01221965020576,166.3839188957476,5.677229974160206,0.3448516366082517,174.90192075796728
3,86.17697445130315,109.21515089163238,165.5947299382716,4.289087855297158,0.4486198415096674,150.2978682170543
3,86.17697445130315,109.21515089163238,165.5947299382716,4.289087855297158,0.4486198415096674,150.2978682170543
3,89.31724022633745,95.98878515089163,165.66568930041151,5.5475047372954345,0.3353347330668848,167.49338415159346
3,89.31724022633745,95.98878515089163,165.66568930041151,5.5475047372954345,0.3353347330668848,167.49338415159346
3,92.30587105624143,84.21889574759945,148.58572359396433,5.217571920757966,0.29519070353103116,156.07437639965548
3,83.79218621399177,96.90040037722908,168.4776148834019,4.306436692506461,0.4075116315526063,96.46810766580535
3,83.79218621399177,96.90040037722908,168.4776148834019,4.306436692506461,0.4075116315526063,96.46810766580535
3,82.25534465020576,94.22554783950618,149.1321407750343,7.500267872523687,0.25916000871506273,248.76294315245482
3,86.45389060356653,95.81981481481482,165.12230538408778,6.2912919896640815,0.27005657817464057,178.21713867355726
3,82.25534465020576,94.22554783950618,149.1321407750343,7.500267872523687,0.25916000871506273,248.76294315245482
3,88.58502572016461,95.91119341563785,163.52170010288066,5.426239448751078,0.33897593869394366,156.57774849267875
3,88.58502572016461,95.91119341563785,163.52170010288066,5.426239448751078,0.33897593869394366,156.57774849267875
3,88.79926611796982,99.01414094650205,157.2561694101509,5.996293712316968,0.3039027983074277,168.18190267011195
3,88.79926611796982,99.01414094650205,157.2561694101509,5.996293712316968,0.3039027983074277,168.18190267011195
3,88.54326303155007,90.97548182441702,168.879704218107,4.880482342807924,0.36304363450734906,152.0950301464255
3,85.4199537037037,112.8733573388203,164.42500771604938,7.01395262704565,0.33988905297150174,256.6873100775194
3,85.4199537037037,112.8733573388203,164.42500771604938,7.01395262704565,0.33988905297150174,256.6873100775194
3,86.29624056927298,100.96702589163237,161.5925342935528,6.656537467700258,0.36726625855698686,242.50427045650304
3,88.70485768175583,78.05029835390947,192.36911093964335,5.528834625322999,0.34760395158975615,179.87236089577954
3,86.29624056927298,100.96702589163237,161.5925342935528,6.656537467700258,0.36726625855698686,242.50427045650304
3,91.94947530864198,97.29442129629629,173.81135288065843,5.750017226528855,0.33901496708071716,183.35369681309217
3,91.94947530864198,97.29442129629629,173.81135288065843,5.750017226528855,0.33901496708071716,183.35369681309217
3,88.9186359739369,94.40470764746227,175.16066958161866,5.2428380706287685,0.3355543628513237,143.56810594315246
3,88.9186359739369,94.40470764746227,175.16066958161866,5.2428380706287685,0.3355543628513237,143.56810594315246
3,88.95129458161865,91.23921553497942,168.33874828532237,5.592767441860466,0.33992413361821044,198.4447881136951
3,88.95129458161865,91.23921553497942,168.33874828532237,5.592767441860466,0.33992413361821044,198.4447881136951
3,85.88078275034293,103.56994341563787,171.807313957476,6.292434108527133,0.32097010331297837,202.3663652024117
3,85.88078275034293,103.56994341563787,171.807313957476,6.292434108527133,0.32097010331297837,202.3663652024117
3,88.70485768175583,78.05029835390947,192.36911093964335,5.528834625322999,0.34760395158975615,179.87236089577954
3,85.9603669410151,94.74444787379973,158.52758316186558,5.060664082687338,0.34555105893592325,127.68421791559
3,86.1833744855967,90.42223165294925,147.14816015089164,6.549418604651162,0.27907277644812895,210.59518432385875
3,86.1833744855967,90.42223165294925,147.14816015089164,6.549418604651162,0.27907277644812895,210.59518432385875
3,90.22464334705076,82.80881687242798,139.45508916323732,4.710543496985359,0.31724153267063715,104.05808354866495
3,90.22464334705076,82.80881687242798,139.45508916323732,4.710543496985359,0.31724153267063715,104.05808354866495
3,89.65477280521262,93.29853052126201,180.21388717421124,5.079416020671836,0.4302096260279584,186.33214470284236
3,89.65477280521262,93.29853052126201,180.21388717421124,5.079416020671836,0.4302096260279584,186.33214470284236
3,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250645995,0.29862387150203545,135.80987769164514
3,87.59135716735254,93.75981910150891,167.84950102880657,5.383669250645995,0.29862387150203545,135.80987769164514
4,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571061,0.27503108417854394,282.11024289405685
4,86.58846107681755,112.06561042524005,156.3158659122085,7.385024117140396,0.2457562103952653,207.5907605512489
4,82.30676183127572,120.6452872085048,132.1099365569273,8.947902670111974,0.20706381011177977,256.21135486649445
4,82.30676183127572,120.6452872085048,132.1099365569273,8.947902670111974,0.20706381011177977,256.21135486649445
4,83.77848508230453,130.7287457133059,141.36780178326475,7.616908699397072,0.25569873570038065,247.95859517657195
4,84.60190757887517,136.4573945473251,156.04567729766805,5.551378122308356,0.3838776096314587,183.9767510766581
4,84.60190757887517,136.4573945473251,156.04567729766805,5.551378122308356,0.3838776096314587,183.9767510766581
4,83.59955675582991,66.38066872427983,159.69314386145405,5.452784668389319,0.291002761576142,176.05805081826014
4,83.59955675582991,66.38066872427983,159.69314386145405,5.452784668389319,0.291002761576142,176.05805081826014
4,87.0201440329218,89.1904903978052,145.8624794238683,7.215032730404825,0.23970706102384756,233.57939448751077
4,80.57025977366256,120.3046073388203,154.95497685185185,8.095803617571061,0.27503108417854394,282.11024289405685
4,87.0201440329218,89.1904903978052,145.8624794238683,7.215032730404825,0.23970706102384756,233.57939448751077
4,87.72233796296297,109.65946159122085,156.45861796982166,6.906968130921621,0.29645615432426314,208.93801894918178
4,87.72233796296297,109.65946159122085,156.45861796982166,6.906968130921621,0.29645615432426314,208.93801894918178
4,87.15103823731138,91.25160665294925,168.18012945816187,7.475943152454778,0.2791777672582585,245.20431696813085
4,87.15103823731138,91.25160665294925,168.18012945816187,7.475943152454778,0.2791777672582585,245.20431696813085
4,81.65709276406035,97.0011779835391,149.27163580246915,6.189079242032729,0.29200764338168433,190.05020930232556
4,81.65709276406035,97.0011779835391,149.27163580246915,6.189079242032729,0.29200764338168433,190.05020930232556
4,86.82514746227709,89.26997256515774,160.11808470507543,6.347602067183463,0.28878917439664703,211.1796640826873
4,78.82939128943758,117.43300582990398,156.23063185871055,6.868264427217916,0.3159617313963291,200.25501722652885
4,86.86641632373114,88.53644290123457,145.67297067901234,5.543830318690784,0.30358174462644116,144.76837295434973
4,88.09478823731139,80.62650634430727,153.89354681069958,6.099933677863911,0.26612300432405434,190.35950473729542
4,88.09478823731139,80.62650634430727,153.89354681069958,6.099933677863911,0.26612300432405434,190.35950473729542
4,89.51593792866942,74.45186899862826,159.08559927983538,4.3650361757105935,0.34076310681480915,112.73611455641688
4,89.51593792866942,74.45186899862826,159.08559927983538,4.3650361757105935,0.34076310681480915,112.73611455641688
4,89.46200274348422,83.91101937585734,152.62619941700962,5.392880275624463,0.2954891811006608,160.56263049095614
4,89.46200274348422,83.91101937585734,152.62619941700962,5.392880275624463,0.2954891811006608,160.56263049095614
4,81.24196502057613,131.0383822016461,157.1049288408779,7.925279931093884,0.36212539708763664,295.9771662360034
4,81.24196502057613,131.0383822016461,157.1049288408779,7.925279931093884,0.36212539708763664,295.9771662360034
4,80.91464763374485,132.67783179012346,139.93639917695472,6.955214470284236,0.3928622190096285,251.62240999138663
4,78.82939128943758,117.43300582990398,156.23063185871055,6.868264427217916,0.3159617313963291,200.25501722652885
4,80.91464763374485,132.67783179012346,139.93639917695472,6.955214470284236,0.3928622190096285,251.62240999138663
4,80.75383316186557,137.50541580932784,151.34177812071331,6.8101627906976745,0.3434598941545691,244.99832988802757
4,80.75383316186557,137.50541580932784,151.34177812071331,6.8101627906976745,0.3434598941545691,244.99832988802757
4,78.31428583676269,126.90870970507545,149.8580109739369,9.416130060292852,0.3290656442605312,351.6419646856159
4,78.31428583676269,126.90870970507545,149.8580109739369,9.416130060292852,0.3290656442605312,351.6419646856159
4,82.80817729766804,110.61074674211248,151.49494684499314,6.715885443583119,0.2528698860826225,190.04596813092158
4,82.80817729766804,110.61074674211248,151.49494684499314,6.715885443583119,0.2528698860826225,190.04596813092158
4,81.33741941015089,126.30435956790123,145.20899605624143,7.879150732127477,0.22643113993527333,232.4355848406546
4,86.58846107681755,112.06561042524005,156.3158659122085,7.385024117140396,0.2457562103952653,207.5907605512489
5,79.66842849794239,106.77649777091906,152.9898945473251,11.123087855297156,0.21194428637839777,397.48713436692503
5,79.60187157064472,92.84348593964334,148.01441958161865,10.146775193798451,0.19556615865216054,337.94045478036173
5,81.57679098079561,95.27165209190672,144.86232767489713,6.105397932816538,0.24002433430940623,161.10684668389317
5,81.57679098079561,95.27165209190672,144.86232767489713,6.105397932816538,0.24002433430940623,161.10684668389317
5,82.70605195473252,75.70898576817558,183.81771776406035,6.220704565030146,0.3936271385244144,188.7883565891473
5,82.70605195473252,75.70898576817558,183.81771776406035,6.220704565030146,0.3936271385244144,188.7883565891473
5,79.22981310013718,96.6014103223594,164.56199074074075,8.878528854435832,0.24239809090931888,298.71395865633076
5,79.22981310013718,96.6014103223594,164.56199074074075,8.878528854435832,0.24239809090931888,298.71395865633076
5,85.56855795610426,83.59832133058985,166.8614017489712,7.053544358311801,0.3212852834363306,214.5839698535745
5,83.42920524691358,85.6635390946502,152.55580761316872,8.342037898363479,0.3042372632667072,307.4734556416881
5,79.66842849794239,106.77649777091906,152.9898945473251,11.123087855297156,0.21194428637839777,397.48713436692503
5,76.5878249314129,97.45923696844993,153.81499314128945,10.893283376399657,0.2540199696625628,432.0773695090439
5,76.5878249314129,97.45923696844993,153.81499314128945,10.893283376399657,0.2540199696625628,432.0773695090439
5,87.27943072702332,78.25430641289438,148.7403969478738,8.097716623600345,0.2811009333497787,296.9269862187769
5,87.27943072702332,78.25430641289438,148.7403969478738,8.097716623600345,0.2811009333497787,296.9269862187769
5,80.34597993827161,87.10649176954732,165.89004115226336,8.001486649440139,0.34001835988132567,261.74999310938847
5,85.14481567215364,86.08186471193416,145.5820353223594,6.850585701981051,0.262051460335746,218.3923669250646
5,85.14481567215364,86.08186471193416,145.5820353223594,6.850585701981051,0.262051460335746,218.3923669250646
5,81.52973593964334,91.39620027434842,145.8946407750343,6.964807062876831,0.27188476321276106,217.12927217915592
5,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655469428,0.3360737065761714,413.80848320413446
5,81.52973593964334,91.39620027434842,145.8946407750343,6.964807062876831,0.27188476321276106,217.12927217915592
5,87.48147633744856,93.43637088477367,162.24853995198902,7.614590869939709,0.28087560007151485,267.2721498708011
5,87.48147633744856,93.43637088477367,162.24853995198902,7.614590869939709,0.28087560007151485,267.2721498708011
5,84.71964077503429,71.44922496570645,179.96500342935528,6.213227390180878,0.3592085511696981,200.5521559000861
5,75.4003755144033,117.91102794924554,156.95329475308642,9.348732988802757,0.3086117566960135,355.5774099913868
5,75.4003755144033,117.91102794924554,156.95329475308642,9.348732988802757,0.3086117566960135,355.5774099913868
5,84.43757030178327,91.30780092592593,166.4877237654321,8.618236864771749,0.4085153394854008,345.9021059431525
5,84.43757030178327,91.30780092592593,166.4877237654321,8.618236864771749,0.4085153394854008,345.9021059431525
5,80.31885288065844,100.32395061728396,152.00177297668037,9.410691645133507,0.2558189574630841,317.763976744186
5,80.0000805898491,111.23751028806585,159.74104938271606,10.561399655469428,0.3360737065761714,413.80848320413446
5,80.31885288065844,100.32395061728396,152.00177297668037,9.410691645133507,0.2558189574630841,317.763976744186
5,78.29541495198903,138.83874828532237,171.05641203703703,4.764280792420327,0.4261411786289833,107.10285271317828
5,78.29541495198903,138.83874828532237,171.05641203703703,4.764280792420327,0.4261411786289833,107.10285271317828
5,77.81468878600823,112.07812928669411,145.04333676268863,10.384959517657192,0.24863337876628616,360.87521274763134
5,77.81468878600823,112.07812928669411,145.04333676268863,10.384959517657192,0.24863337876628616,360.87521274763134
5,83.9910768175583,82.60805898491084,155.0948439643347,9.086302325581396,0.2432914999604868,316.9903746770026
5,83.9910768175583,82.60805898491084,155.0948439643347,9.086302325581396,0.2432914999604868,316.9903746770026
5,86.19651663237312,71.1112328532236,170.54431755829904,6.130293712316969,0.3286204394609126,188.52190956072354
5,86.19651663237312,71.1112328532236,170.54431755829904,6.130293712316969,0.3286204394609126,188.52190956072354
5,79.60187157064472,92.84348593964334,148.01441958161865,10.146775193798451,0.19556615865216054,337.94045478036173
